14.1191,0.170446,-0.00697658,-0.268413,0.000407312,-0.00209291,2.52046e-05,0
32.2191,0.415315,-0.00533757,-0.284277,-0.02637,0.130231,0.0110958,0
38.8191,0.17079,-0.00700724,-0.268062,-0.00462507,-0.00062977,0.00571909,0
43.1591,0.415324,-0.00525172,-0.284007,-0.0249701,0.125366,0.0110086,0
48.0191,0.170698,-0.00688598,-0.268937,-0.00580575,0.00304754,0.00660323,0
52.2591,0.415223,-0.00522525,-0.284452,-0.0267962,0.132198,0.0112884,0
56.8591,0.170454,-0.0069094,-0.268619,-0.00321013,0.000911467,0.00405535,0
60.9591,0.414984,-0.00509533,-0.284645,-0.0247255,0.128093,0.0118854,0
65.9591,0.170418,-0.00697651,-0.268469,-0.00485421,0.000242349,0.00581083,0
72.7391,0.415718,-0.00508423,-0.284096,-0.0271936,0.12523,0.0113007,0
77.2191,0.170454,-0.00701019,-0.268441,-0.000218625,-0.00248178,-0.000264649,0
80.6991,0.415206,-0.00530388,-0.284026,-0.0252317,0.126174,0.0111483,0
84.4791,0.170495,-0.00689974,-0.268524,0.000138237,-0.00205634,-0.000116775,0
87.8391,0.415174,-0.00521699,-0.284712,-0.0253459,0.130315,0.0110478,0
90.7591,0.170761,-0.0069054,-0.268524,-0.00516203,0.00394922,0.00610589,0
93.5791,0.41516,-0.00530262,-0.284838,-0.0254441,0.132663,0.0111278,0
97.3191,0.170412,-0.00691643,-0.268638,0.000110343,-0.00350542,9.61457e-05,0
101.139,0.415549,-0.00508163,-0.284045,-0.0262748,0.125538,0.0111487,0
104.719,0.170607,-0.00687452,-0.268592,-0.00497674,-0.000137228,0.00680436,0
108.299,0.41521,-0.00526461,-0.284042,-0.0244352,0.124714,0.0104117,0
111.339,0.170729,-0.0069867,-0.268491,-0.00516557,0.0032454,0.00624859,0
114.779,0.415745,-0.00519337,-0.283134,-0.0253638,0.1251,0.0118502,0
117.819,0.170664,-0.00685531,-0.268702,-0.00517635,0.0020014,0.00531515,0
121.939,0.414983,-0.00527441,-0.284112,-0.0257361,0.119211,0.010728,0
125.479,0.170585,-0.00692307,-0.268517,-0.00526057,-0.000598756,0.00637507,0
128.779,0.414663,-0.00508952,-0.285741,-0.0249889,0.130442,0.0113453,0
131.819,0.170638,-0.00702896,-0.26855,-0.00173621,0.00168977,0.00161773,0
135.419,0.414691,-0.00519042,-0.285211,-0.0251198,0.126186,0.0113154,0
138.659,0.170481,-0.00699144,-0.268622,1.91373e-05,-0.00109466,8.58088e-05,0
141.879,0.415009,-0.00476682,-0.277899,-0.024625,0.102317,0.00830292,0
144.739,0.170793,-0.00691619,-0.268842,-0.00624683,0.00061831,0.0066893,0
148.299,0.415231,-0.00505365,-0.284357,-0.0257149,0.127512,0.0117664,0
151.879,0.170568,-0.00708815,-0.268829,-0.00614784,0.000398989,0.00583061,0
155.259,0.414651,-0.00551628,-0.285576,-0.0262954,0.130194,0.00901269,0
158.659,0.170698,-0.00711964,-0.268421,-0.00498952,0.00330443,0.00579901,0
161.819,0.414831,-0.00519244,-0.285576,-0.0250281,0.129153,0.0110275,0
166.139,0.170647,-0.00691914,-0.269131,-0.0052642,0.00113246,0.00479707,0
169.599,0.414667,-0.00508109,-0.286288,-0.026647,0.133716,0.0118191,0
174.899,0.170718,-0.0070478,-0.268636,-0.00577863,-0.000782395,0.00598004,0
177.759,0.414668,-0.00531186,-0.285169,-0.0250315,0.128129,0.010986,0
181.119,0.170413,-0.00686845,-0.268631,-0.00493749,-0.000315083,0.00640569,0
184.059,0.414677,-0.00496921,-0.28579,-0.025117,0.127335,0.0105735,0
186.799,0.170637,-0.0071589,-0.268948,-0.00587195,0.00198188,0.00464843,0
190.179,0.414601,-0.00490744,-0.286122,-0.0266222,0.130815,0.0113467,0
